normalized_frequency,exact_real,exact_imag,first_order_real,first_order_imag
-1.333333333333333,0.7859678960577703,-0.09221379517597351,0.7820215320937286,-0.1258499271232281
-1.33,0.7876058023497119,-0.09373469288107628,0.7846730695365463,-0.1273439916879951
-1.326666666666667,0.7892779701436561,-0.09523330316427199,0.787355314780834,-0.1287821989692495
-1.323333333333333,0.7909844027502964,-0.09670888772458656,0.7900670913051784,-0.1301639181217446
-1.32,0.7927250919925946,-0.09816069127314719,0.792807209634771,-0.1314885430777937
-1.316666666666667,0.7945000173552159,-0.09958794135699225,0.7955744678631503,-0.1327554928131118
-1.313333333333333,0.7963091451025895,-0.1009898482057495,0.7983676521793992,-0.1339642116016722
-1.31,0.7981524273652265,-0.1023656046031649,0.8011855374005608,-0.1351141692594655
-1.306666666666667,0.8000298011939979,-0.1037143857855754,0.8040268875090447,-0.1362048613770564
-1.303333333333333,0.8019411875821506,-0.1050353493695176,0.8068904561947863,-0.1372358095408347
-1.3,0.8038864904549263,-0.1063276353107776,0.809774987401918,-0.1382065615428624
-1.296666666666667,0.8058655956267565,-0.1075903658972939,0.8126792158797175,-0.1391166915792278
-1.293333333333333,0.8078783697261016,-0.108822645778434,0.8156018677375889,-0.1399658004368169
-1.29,0.8099246590881312,-0.1100235620332718,0.8185416610038333,-0.1407535156684215
-1.286666666666667,0.8120042886155708,-0.111192184280603,0.8214973061879626,-0.1414794917561068
-1.283333333333333,0.8141170606081826,-0.1123275648335382,0.8244675068463141,-0.1421434102627669
-1.28,0.8162627535615022,-0.1134287389016185,0.827450960150713,-0.1427449799718021
-1.276666666666667,0.8184411209356279,-0.1144947248434951,0.8304463574599357,-0.143283937014856
-1.273333333333333,0.8206518898950308,-0.1155245244733118,0.8334523848937241,-0.1437600449875567
-1.27,0.8228947600205608,-0.1165171234240155,0.8364677239090951,-0.144173095053212
-1.266666666666667,0.8251694019950301,-0.1174714915709067,0.8394910518786991,-0.1445229060344116
-1.263333333333333,0.8274754562639776,-0.1183865835188114,0.8425210426709664,-0.1448093244924979
-1.26,0.8298125316734668,-0.1192613391563254,0.8455563672317935,-0.1450322247948688
-1.256666666666667,0.832180204087018,-0.1200946842806351,0.8485956941675096,-0.1451915091700848
-1.253333333333333,0.8345780149840493,-0.1208855312964592,0.8516376903288697,-0.1452871077507545
-1.25,0.8370054700424947,-0.1216327799926877,0.854681021395819,-0.145318978604181
-1.246666666666667,0.8394620377085543,-0.1223353184003035,0.8577243524627685,-0.1452871077507545
-1.243333333333333,0.8419471477568696,-0.1229920237351688,0.8607663486241288,-0.1451915091700847
-1.24,0.8444601898447288,-0.1236017634292337,0.8638056755598447,-0.1450322247948687
-1.236666666666667,0.8470005120642706,-0.124163396253677,0.8668410001206719,-0.1448093244924979
-1.233333333333333,0.8495674194970007,-0.1246757735374194,0.8698709909129391,-0.1445229060344116
-1.23,0.8521601727753189,-0.1251377404843557,0.8728943188825431,-0.144173095053212
-1.226666666666667,0.8547779866561295,-0.1255481375925251,0.8759096578979142,-0.1437600449875567
-1.223333333333333,0.8574200286120081,-0.1259058021782876,0.8789156853317026,-0.1432839370148559
-1.22,0.860085417445794,-0.1262095700083858,0.8819110826409253,-0.1427449799718021
-1.216666666666667,0.8627732219348904,-0.1264582770425508,0.8848945359453242,-0.1421434102627669
-1.213333333333333,0.86548245951196,-0.1266507612890515,0.8878647366036756,-0.1414794917561068
-1.21,0.8682120949891291,-0.1267858647752892,0.8908203817878049,-0.1407535156684215
-1.206666666666667,0.8709610393332083,-0.1268624356351998,0.8937601750540491,-0.1399658004368169
-1.203333333333333,0.8737281484998652,-0.1268793303148427,0.8966828269119209,-0.1391166915792277
-1.2,0.8765122223350664,-0.1268354158971295,0.8995870553897204,-0.1382065615428623
-1.196666666666667,0.8793120035525086,-0.1267295725461685,0.9024715865968519,-0.1372358095408346
-1.193333333333333,0.8821261767961192,-0.1265606960711811,0.9053351552825936,-0.1362048613770564
-1.19,0.8849533677970631,-0.1263277006093728,0.9081765053910775,-0.1351141692594654
-1.186666666666667,0.8877921426350218,-0.1260295214265203,0.910994390612239,-0.1339642116016721
-1.183333333333333,0.8906410071137945,-0.1256651178333649,0.9137875749284878,-0.1327554928131117
-1.18,0.8934984062615406,-0.1252334762151803,0.9165548331568673,-0.1314885430777936
-1.176666666666667,0.896362723966193,-0.1247336131711106,0.9192949514864597,-0.1301639181217445
-1.173333333333333,0.8992322827567409,-0.1241645787590565,0.9220067280108042,-0.1287821989692495
-1.17,0.9021053437411949,-0.1235254598410193,0.9246889732550919,-0.127343991687995
-1.166666666666667,0.9049801067121032,-0.1228153835229038,0.9273405106979097,-0.125849927123228
-1.163333333333333,0.9078547104304669,-0.122033520681829,0.9299601772873008,-0.1243006606210458
-1.16,0.9107272330988213,-0.1211790895730055,0.9325468239509188,-0.1226968717409398
-1.156666666666667,0.9135956930340778,-0.1202513595072227,0.9350993161000472,-0.1210392639577188
-1.153333333333333,0.9164580495504699,-0.1192496545889355,0.9376165341272689,-0.1193285643529408
-1.15,0.9193122040625966,-0.1181733575038763,0.9400973738975622,-0.1175655232959917
-1.146666666666667,0.9221560014181149,-0.117021913344036,0.9425407472326115,-0.1157509141149481
-1.143333333333333,0.9249872314690816,-0.1157948334567733,0.9449455823881174,-0.1138855327573703
-1.14,0.9278036308902924,-0.1144916993037269,0.9473108245239006,-0.111970197441173
-1.136666666666667,0.9306028852521917,-0.1131121663141447,0.9496354361665882,-0.1100057482957284
-1.133333333333333,0.9333826313550503,-0.1116559677161931,0.9519183976646847,-0.1079930469933572
-1.13,0.9361404598300992,-0.1101229183288139,0.9541587076358243,-0.1059329763713712
-1.126666666666666,0.9388739180121968,-0.1085129182957315,0.9563553834060108,-0.103826440044831
-1.123333333333333,0.9415805130873612,-0.106825956742325,0.9585074614406504,-0.1016743620101915
-1.12,0.9442577155171505,-0.1050621153352551,0.9606139977671903,-0.09947768624000522
-1.116666666666667,0.946902962740401,-0.1032215717240113,0.9626740683891762,-0.09723737626886561
-1.113333333333333,0.9495136631512573,-0.1013046028429131,0.9646867696915474,-0.09495441477076914
-1.11,0.9520872003507506,-0.09931158805158917,0.9666512188369921,-0.09262980312808146
-1.106666666666666,0.9546209376673953,-0.09724301209158506,0.9685665541531895,-0.09026456099229818
-1.103333333333333,0.9571122229404225,-0.09509946783650927,0.9704319355107673,-0.08785972583679214
-1.1,0.9595583935573245,-0.09288165881305538,0.9722465446918108,-0.08541635250174309
-1.096666666666667,0.9619567817353887,-0.09059040147033089,0.9740095857487598,-0.08293551273144975
-1.093333333333333,0.964304720034857,-0.08822662717519948,0.9757202853535378,-0.08041829470422805
-1.09,0.9665995470892772,-0.08579138391180707,0.9773778931367589,-0.0778658025550996
-1.086666666666666,0.9688386135365153,-0.0832858376641309,0.9789816820168649,-0.07527915589148163
-1.083333333333333,0.9710192881318437,-0.08071127346126186,0.9805309485190471,-0.07265948930209039
-1.08,0.9731389640224588,-0.07806909606621187,0.9820250130838141,-0.0700079518592728
-1.076666666666667,0.9751950651607985,-0.07536083029033493,0.9834632203650685,-0.06732570661498508
-1.073333333333333,0.9771850528321112,-0.07258812091695936,0.9848449395175636,-0.06461393009064059
-1.07,0.9791064322699159,-0.0697527322195433,0.9861695644736127,-0.06187381176104801
-1.066666666666667,0.9809567593312927,-0.06685654706159286,0.987436514208931,-0.05910655353266854
-1.063333333333333,0.982733647202404,-0.06390156556769674,0.9886452329974913,-0.05631336921641967
-1.06,0.9844347731032727,-0.06088990335733784,0.9897951906552844,-0.05349548399525845
-1.056666666666667,0.9860578849596559,-0.05782378933560869,0.9908858827728755,-0.0506541338867744
-1.053333333333333,0.9876008080088948,-0.05470556303759304,0.9919168309366537,-0.04779056520103284
-1.05,0.9890614513058895,-0.05153767152592275,0.9928875829386814,-0.04490603399390115
-1.046666666666667,0.9904378140948639,-0.04832266584389668,0.9937977129750468,-0.04200180551610155
-1.043333333333333,0.9917279920123827,-0.04506319702949485,0.994646821832636,-0.03907915365822982
-1.04,0.9929301830871541,-0.04176201169863577,0.9954345370642406,-0.03613936039198573
-1.036666666666667,0.994042693502509,-0.03842194720905483,0.9961605131519258,-0.03318371520785644
-1.033333333333333,0.9950639430881106,-0.03504592641922737,0.9968244316585859,-0.03021351454950495
-1.03,0.9959924705084127,-0.03163695205974583,0.9974260013676212,-0.02723006124510604
-1.026666666666667,0.9968269381166306,-0.02819810073750293,0.997964958410675,-0.02423466393588322
-1.023333333333333,0.9975661364445561,-0.02473251659585676,0.9984410663833757,-0.02122863650209511
-1.02,0.9982089883003776,-0.02124340465665416,0.998854116449031,-0.01821329748672394
-1.016666666666667,0.9987545524487748,-0.01773402387252224,0.9992039274302307,-0.01518996951711997
-1.013333333333333,0.9992020268499339,-0.0142076799201703,0.9994903458883169,-0.01215997872485262
-1.01,0.9995507514367211,-0.01066771776756568,0.9997132461906878,-0.009124654164025484
-1.006666666666667,0.9998002104120715,-0.00711751404970628,0.9998725305659037,-0.006085327228309497
-1.003333333333333,0.9999500340516507,-0.003560469289304959,0.9999681291465736,-0.003043331066949358
-1,1,4.164464111121388e-17,1,3.559288440059459e-17
-0.9966666666666666,0.9999500340516507,0.003560469289305042,0.9999681291465736,0.003043331066949429
-0.9933333333333332,0.9998002104120715,0.007117514049706663,0.9998725305659037,0.006085327228309826
-0.99,0.9995507514367211,0.01066771776756591,0.9997132461906878,0.009124654164025683
-0.9866666666666666,0.9992020268499339,0.01420767992017053,0.9994903458883169,0.01215997872485282
-0.9833333333333332,0.9987545524487748,0.01773402387252247,0.9992039274302307,0.01518996951712018
-0.98,0.9982089883003776,0.02124340465665425,0.998854116449031,0.01821329748672401
-0.9766666666666666,0.9975661364445561,0.02473251659585684,0.9984410663833757,0.02122863650209518
-0.9733333333333332,0.9968269381166304,0.02819810073750331,0.9979649584106749,0.02423466393588354
-0.97,0.9959924705084127,0.03163695205974605,0.9974260013676212,0.02723006124510623
-0.9666666666666666,0.9950639430881106,0.0350459264192276,0.9968244316585859,0.03021351454950514
-0.9633333333333334,0.994042693502509,0.03842194720905492,0.9961605131519258,0.03318371520785651
-0.96,0.9929301830871541,0.04176201169863585,0.9954345370642406,0.0361393603919858
-0.9566666666666666,0.9917279920123827,0.04506319702949523,0.9946468218326359,0.03907915365823014
