physical_frequency_mhz,rabi_frequency_mhz,normalized_frequency,frequency_response_mhz_minus_2,intensity_response,generated_data_provenance
3.725,3.0,1.2416666666666667,0.3342172106035315,0.057866917203694766,analytic_reference
3.75,3.0,1.25,0.3327490073992594,0.054975299434789876,analytic_reference
3.7750000000000004,3.0,1.2583333333333335,0.3311237737421036,0.05223248372100059,analytic_reference
3.8000000000000003,3.0,1.2666666666666668,0.32936061479743894,0.04961591863121593,analytic_reference
3.825,3.0,1.2750000000000001,0.32746114507752794,0.04712061450111699,analytic_reference
3.85,3.0,1.2833333333333334,0.3254106927223973,0.04475540052849314,analytic_reference
3.875,3.0,1.2916666666666667,0.32322836748561684,0.04250040591687245,analytic_reference
3.9000000000000004,3.0,1.3,0.32091634785292333,0.04035115330251352,analytic_reference
3.9250000000000003,3.0,1.3083333333333333,0.3184615067100466,0.03831519778351183,analytic_reference
3.95,3.0,1.3166666666666667,0.31588266210176436,0.0363751181084046,analytic_reference
3.975,3.0,1.325,0.3131825004059715,0.034526929405875775,analytic_reference
4.0,3.0,1.3333333333333333,0.3103495815741261,0.032777090110638764,analytic_reference
4.025,3.0,1.3416666666666668,0.30740214755998235,0.031110391734561742,analytic_reference
4.05,3.0,1.3499999999999999,0.30434332733573605,0.029523311896766144,analytic_reference
4.075,3.0,1.3583333333333334,0.3011634730115935,0.028021367270740172,analytic_reference
4.1000000000000005,3.0,1.366666666666667,0.29787998397455895,0.026591329430266774,analytic_reference
4.125,3.0,1.375,0.29449635919099293,0.02523010259579972,analytic_reference
4.15,3.0,1.3833333333333335,0.29100481005829165,0.023942396147590105,analytic_reference
4.175,3.0,1.3916666666666666,0.2874216502347232,0.022716739683682912,analytic_reference
4.2,3.0,1.4000000000000001,0.28375067085138284,0.0215504254302442,analytic_reference
4.2250000000000005,3.0,1.4083333333333334,0.2799859720394918,0.020447471701735512,analytic_reference
4.25,3.0,1.4166666666666667,0.27614256655294356,0.019397958851199888,analytic_reference
4.275,3.0,1.425,0.2722244567873745,0.01839952807009758,analytic_reference
4.3,3.0,1.4333333333333333,0.26822762462509936,0.017455606737705527,analytic_reference
4.325,3.0,1.4416666666666667,0.26416559854187177,0.01655763570449194,analytic_reference
4.3500000000000005,3.0,1.4500000000000002,0.2600425103964575,0.015703567180121274,analytic_reference
4.375,3.0,1.4583333333333333,0.2558561825502756,0.014896323653997531,analytic_reference
4.4,3.0,1.4666666666666668,0.2516185104969969,0.014128534121734955,analytic_reference
4.425,3.0,1.4749999999999999,0.24733367496380207,0.013398425943126539,analytic_reference
4.45,3.0,1.4833333333333334,0.24300126614886186,0.01270849051555606,analytic_reference
4.4750000000000005,3.0,1.491666666666667,0.2386314343943516,0.012052390484792385,analytic_reference
4.5,3.0,1.5,0.23422833188635714,0.011428595147642405,analytic_reference
4.525,3.0,1.5083333333333335,0.2297932162144847,0.010839228008410922,analytic_reference
4.55,3.0,1.5166666666666666,0.22533441777637767,0.01027884805101787,analytic_reference
4.575,3.0,1.5250000000000001,0.2208559877816412,0.00974613623196752,analytic_reference
4.6000000000000005,3.0,1.5333333333333334,0.21636072703334824,0.009242902222103612,analytic_reference
4.625,3.0,1.5416666666666667,0.2118551084030372,0.008764480150653566,analytic_reference
4.65,3.0,1.55,0.2073430162115204,0.008309735367371701,analytic_reference
4.675,3.0,1.5583333333333333,0.2028286509835446,0.0078802099100618,analytic_reference
4.7,3.0,1.5666666666666667,0.1983166265726591,0.0074719066991279755,analytic_reference
4.7250000000000005,3.0,1.5750000000000002,0.1938106022917207,0.007083851159159496,analytic_reference
4.75,3.0,1.5833333333333333,0.18931602019219138,0.006717357151092065,analytic_reference
4.775,3.0,1.5916666666666668,0.18483566770918936,0.0063690034966553035,analytic_reference
4.800000000000001,3.0,1.6000000000000003,0.18037292978647373,0.006037954174473042,analytic_reference
4.825,3.0,1.6083333333333334,0.17593432175377358,0.0057253285466020935,analytic_reference
4.8500000000000005,3.0,1.616666666666667,0.17152086855049373,0.005428200526197129,analytic_reference
4.875,3.0,1.625,0.1671356407944494,0.005145853721189364,analytic_reference
4.9,3.0,1.6333333333333335,0.16278605333717072,0.004879241728382763,analytic_reference
4.925000000000001,3.0,1.6416666666666668,0.15847146045694385,0.004625863483411576,analytic_reference
4.95,3.0,1.6500000000000001,0.15419458822017057,0.004385105667954969,analytic_reference
4.9750000000000005,3.0,1.6583333333333334,0.14996357604812297,0.004157780620388827,analytic_reference
5.0,3.0,1.6666666666666667,0.14577622339182786,0.003941751711278387,analytic_reference
5.025,3.0,1.675,0.1416348912914446,0.0037364942750715553,analytic_reference
5.050000000000001,3.0,1.6833333333333336,0.13754827155915175,0.0035427002878712114,analytic_reference
5.075,3.0,1.6916666666666667,0.13351274438787994,0.0033585452878936825,analytic_reference
5.1000000000000005,3.0,1.7000000000000002,0.1295302948008845,0.0031835807453900918,analytic_reference
5.125,3.0,1.7083333333333333,0.12561000113136997,0.003018396087806734,analytic_reference
5.15,3.0,1.7166666666666668,0.12174697515532314,0.0028614340197554576,analytic_reference
5.175000000000001,3.0,1.7250000000000003,0.11794282385150556,0.0027123113151543256,analytic_reference
5.2,3.0,1.7333333333333334,0.11420685554909718,0.0025715300359702587,analytic_reference
5.2250000000000005,3.0,1.741666666666667,0.11053307520570008,0.0024377613719479543,analytic_reference
5.25,3.0,1.75,0.10692271795348147,0.0023106780498318128,analytic_reference
5.275,3.0,1.7583333333333335,0.10338517742991597,0.0021907077054632482,analytic_reference
5.300000000000001,3.0,1.7666666666666668,0.09991351970308052,0.0020767168113317532,analytic_reference
5.325,3.0,1.7750000000000001,0.09650862157091593,0.00196842599169691,analytic_reference
5.3500000000000005,3.0,1.7833333333333334,0.09317983105737548,0.0018661994821566634,analytic_reference
5.375,3.0,1.7916666666666667,0.08991944538537629,0.0017690705720949174,analytic_reference
5.4,3.0,1.8,0.08672800280675254,0.0016768008561621475,analytic_reference
5.425000000000001,3.0,1.8083333333333336,0.08361468994107081,0.0015897005642200768,analytic_reference
5.45,3.0,1.8166666666666667,0.08057120343075697,0.0015069454219790246,analytic_reference
5.4750000000000005,3.0,1.8250000000000002,0.07759776792530404,0.0014283320463242453,analytic_reference
5.5,3.0,1.8333333333333333,0.07470330880146986,0.001354124665284866,analytic_reference
5.525,3.0,1.8416666666666668,0.07187908511763821,0.0012836205770408355,analytic_reference
5.550000000000001,3.0,1.8500000000000003,0.06912503686380804,0.001216646319534758,analytic_reference
5.575,3.0,1.8583333333333334,0.06644974460202235,0.001153426937680649,analytic_reference
5.6000000000000005,3.0,1.866666666666667,0.06384418451842216,0.0010933634605833726,analytic_reference
5.625,3.0,1.875,0.061308043734223064,0.0010363079770464036,analytic_reference
5.65,3.0,1.8833333333333335,0.0588494905474077,0.0009824521575994738,analytic_reference
5.675000000000001,3.0,1.8916666666666668,0.05645936219790186,0.0009312855145590615,analytic_reference
5.7,3.0,1.9000000000000001,0.05413712646815017,0.0008826819469633609,analytic_reference
5.7250000000000005,3.0,1.9083333333333334,0.051890487522495365,0.0008368046990904987,analytic_reference
5.75,3.0,1.9166666666666667,0.049710274830653926,0.0007932187422572137,analytic_reference
5.775,3.0,1.925,0.047595771071430905,0.0007518165864018129,analytic_reference
5.800000000000001,3.0,1.9333333333333336,0.045554179109674346,0.0007127372644389479,analytic_reference
5.825,3.0,1.9416666666666667,0.04357643764475599,0.0006756100866410382,analytic_reference
5.8500000000000005,3.0,1.9500000000000002,0.04166167825774785,0.0006403434392265913,analytic_reference
5.875,3.0,1.9583333333333333,0.0398165789113058,0.0006070557339410963,analytic_reference
5.9,3.0,1.9666666666666668,0.038032289453216975,0.0005754311293013811,analytic_reference
5.925000000000001,3.0,1.9750000000000003,0.03630782332786156,0.0005453915516687233,analytic_reference
5.95,3.0,1.9833333333333334,0.034649322219891664,0.000517037849631109,analytic_reference
5.9750000000000005,3.0,1.991666666666667,0.03304823354680004,0.0004901009324203379,analytic_reference
6.0,3.0,2.0,0.03150348384776409,0.0004645142717394912,analytic_reference
6.025,3.0,2.0083333333333333,0.030020677914852696,0.00044036375768081515,analytic_reference
6.050000000000001,3.0,2.016666666666667,0.0285916316861263,0.0004174201432052275,analytic_reference
6.075,3.0,2.025,0.02721521374971847,0.00039562674268678614,analytic_reference
6.1000000000000005,3.0,2.0333333333333337,0.02589650061835048,0.00037505670620439105,analytic_reference
6.125,3.0,2.0416666666666665,0.024627732646909605,0.0003555147403239262,analytic_reference
6.15,3.0,2.0500000000000003,0.0234077467386248,0.0003369525492519538,analytic_reference
6.175000000000001,3.0,2.0583333333333336,0.02224110742198582,0.00031943243258616977,analytic_reference
6.2,3.0,2.066666666666667,0.02112052105408076,0.00030278802851566955,analytic_reference
6.2250000000000005,3.0,2.075,0.020044816152907947,0.00028697819176609044,analytic_reference
6.25,3.0,2.0833333333333335,0.019018067728945157,0.00027205598079174675,analytic_reference
6.275,3.0,2.091666666666667,0.018033476423496973,0.0002578796843252343,analytic_reference
6.300000000000001,3.0,2.1,0.017089882547309445,0.00024441425069499914,analytic_reference
6.325,3.0,2.1083333333333334,0.01619089879397408,0.00023170486789059395,analytic_reference
6.3500000000000005,3.0,2.1166666666666667,0.015330236274514809,0.0002196308262221979,analytic_reference
6.375,3.0,2.125,0.014506764104438963,0.0002081622664417601,analytic_reference
6.4,3.0,2.1333333333333333,0.01372366326575847,0.00019733767347553246,analytic_reference
6.425000000000001,3.0,2.141666666666667,0.012975160771953717,0.0001870542294017298,analytic_reference
6.45,3.0,2.15,0.012260168441472841,0.00017728649913918275,analytic_reference
6.4750000000000005,3.0,2.1583333333333337,0.011581468351516971,0.00016806725881456035,analytic_reference
6.5,3.0,2.1666666666666665,0.010933799520318943,0.00015930893223010692,analytic_reference
6.525,3.0,2.1750000000000003,0.010316127386211618,0.00015098985362857088,analytic_reference
6.550000000000001,3.0,2.1833333333333336,0.009730869069730681,0.00014313793713580304,analytic_reference
6.575,3.0,2.191666666666667,0.009173263813989349,0.00013567859022400915,analytic_reference
6.6000000000000005,3.0,2.2,0.008642338809514408,0.00012859335835816991,analytic_reference
6.625,3.0,2.2083333333333335,0.008140180399693686,0.00012190601486463052,analytic_reference
6.65,3.0,2.216666666666667,0.007662509818901482,0.00011555302698244354,analytic_reference
6.675000000000001,3.0,2.225,0.007208421601871531,0.00010951867579757154,analytic_reference
6.7,3.0,2.2333333333333334,0.006779704966993891,0.00010382320806659465,analytic_reference
6.7250000000000005,3.0,2.2416666666666667,0.00637253982280877,9.841251169904387e-05,analytic_reference
6.75,3.0,2.25,0.0059860913766210605,9.327319814252177e-05,analytic_reference
6.775,3.0,2.2583333333333333,0.0056218842350486,8.842251070646035e-05,analytic_reference
6.800000000000001,3.0,2.266666666666667,0.005276529861845111,8.381436159510636e-05,analytic_reference
6.825,3.0,2.275,0.004949265496435296,7.94373473234291e-05,analytic_reference
6.8500000000000005,3.0,2.2833333333333337,0.004641382035319952,7.530615328143618e-05,analytic_reference
6.875,3.0,2.2916666666666665,0.004349892746817946,7.138152642514055e-05,analytic_reference
6.9,3.0,2.3000000000000003,0.0040741065937699,6.765375415424575e-05,analytic_reference
6.925000000000001,3.0,2.3083333333333336,0.0038151097074898568,6.413534338078367e-05,analytic_reference
6.95,3.0,2.316666666666667,0.0035702858217341086,6.079286250578434e-05,analytic_reference
6.9750000000000005,3.0,2.325,0.003339013941524434,5.761803919107798e-05,analytic_reference
7.0,3.0,2.3333333333333335,0.0031222021899569904,5.4621525027871545e-05,analytic_reference
7.025,3.0,2.341666666666667,0.0029175727461003727,5.177484671027804e-05,analytic_reference
7.050000000000001,3.0,2.35,0.0027245718856835775,4.907095865989559e-05,analytic_reference
7.075,3.0,2.3583333333333334,0.0025439541604527207,4.6518932368322906e-05,analytic_reference
7.1000000000000005,3.0,2.3666666666666667,0.0023737482625244004,4.409451759613547e-05,analytic_reference
7.125,3.0,2.375,0.002213464138881254,4.1791713652048535e-05,analytic_reference
7.15,3.0,2.3833333333333333,0.0020637248383553065,3.9618246323571646e-05,analytic_reference
7.175000000000001,3.0,2.391666666666667,0.0019228343540617263,3.7553462192140074e-05,analytic_reference
7.2,3.0,2.4,0.001790362114319892,3.5592250530178316e-05,analytic_reference
7.2250000000000005,3.0,2.4083333333333337,0.0016668193854366704,3.374119104663079e-05,analytic_reference
7.25,3.0,2.4166666666666665,0.0015507554717187702,3.1982693736183374e-05,analytic_reference
7.275,3.0,2.4250000000000003,0.00144179471224437,3.0312405871460962e-05,analytic_reference
7.300000000000001,3.0,2.4333333333333336,0.0013403540378595584,2.8735931095910007e-05,analytic_reference
7.325,3.0,2.441666666666667,0.0012451996774920041,2.7238288493020718e-05,analytic_reference
7.3500000000000005,3.0,2.45,0.0011560061103937024,2.5815770932146483e-05,analytic_reference
7.375,3.0,2.4583333333333335,0.0010731112214769074,2.4473150784403437e-05,analytic_reference
7.4,3.0,2.466666666666667,0.0009954716524250512,2.3197669261695672e-05,analytic_reference
7.425000000000001,3.0,2.475,0.0009228072034473415,2.198616908946989e-05,analytic_reference
7.45,3.0,2.4833333333333334,0.0008553899904647581,2.0842714680816997e-05,analytic_reference
7.4750000000000005,3.0,2.4916666666666667,0.0007923426055963333,1.9756439795639985e-05,analytic_reference
7.5,3.0,2.5,0.0007334254251894343,1.8724655469049865e-05,analytic_reference
7.525,3.0,2.5083333333333333,0.0006788562242794867,1.775082317768393e-05,analytic_reference
7.550000000000001,3.0,2.516666666666667,0.0006279012244152967,1.6825688523523964e-05,analytic_reference
7.575,3.0,2.525,0.0005803568040929777,1.59469613958129e-05,analytic_reference
7.6000000000000005,3.0,2.5333333333333337,0.0005363961504934863,1.511758977710197e-05,analytic_reference
7.625,3.0,2.5416666666666665,0.0004954089572064776,1.4329692034483356e-05,analytic_reference
7.65,3.0,2.5500000000000003,0.0004572232738896173,1.3581317754760171e-05,analytic_reference
7.675000000000001,3.0,2.5583333333333336,0.00042197595439591543,1.2874977600584076e-05,analytic_reference
7.7,3.0,2.566666666666667,0.00038916213657082276,1.2203959084127715e-05,analytic_reference
7.7250000000000005,3.0,2.575,0.00035863750387723554,1.1566601105568472e-05,analytic_reference
7.75,3.0,2.5833333333333335,0.0003305095065297671,1.0965041881878686e-05,analytic_reference
7.775,3.0,2.591666666666667,0.00030436275043572975,1.0393564649847289e-05,analytic_reference
7.800000000000001,3.0,2.6,0.0002800768411325148,9.850754710770743e-06,analytic_reference
7.825,3.0,2.6083333333333334,0.0002577355964791423,9.338433086454778e-06,analytic_reference
7.8500000000000005,3.0,2.6166666666666667,0.00023699905503737448,8.851731039249035e-06,analytic_reference
7.875,3.0,2.625,0.0002177673746261419,8.38944372346318e-06,analytic_reference
7.9,3.0,2.6333333333333333,0.0002001055097072085,7.953122020145098e-06,analytic_reference
7.925000000000001,3.0,2.641666666666667,0.00018373670320697598,7.538619425216356e-06,analytic_reference
7.95,3.0,2.65,0.0001685786408691122,7.1449098184176065e-06,analytic_reference
7.9750000000000005,3.0,2.6583333333333337,0.00015468132407495957,6.773314014178352e-06,analytic_reference
